MovieID	IDSubtitleFile	SubLanguageID	IDSubtitle	SubActualCD	SubSumCD	SubFormat	MovieName	MovieYear
513	958	eng	767	1	1	srt	Sekai no chushin de, ai o sakebu	2004
514	2536	eng	2081	1	2	srt	Deux anglaises et le continent, Les	1971
515	37064	eng	31058	1	1	srt	Sien nui yau wan	1987
516	235409	eng	175464	1	2	srt	Nochnoy dozor	2004
520	969	eng	776	1	1	srt	Stratosphere Girl	2004
521	80891	eng	62869	1	1	srt	The Life Aquatic with Steve Zissou	2004
522	20812	eng	18396	1	1	srt	Road Trip	2000
524	78351	eng	61097	1	1	srt	American Splendor	2003
525	980	eng	786	13	1	srt	Dark Stairways	1924
526	21973	eng	19412	1	1	srt	Star Wars: Episode I - The Phantom Menace	1999
527	130789	eng	96313	1	2	srt	Star Wars: Episode III - Revenge of the Sith	2005
528	56499	eng	45198	1	1	srt	Pokémon: The First Movie	1999
529	61375	eng	48836	1	2	srt	How to Lose a Guy in 10 Days	2003
531	1119	eng	906	1	1	srt	Miss Congeniality 2: Armed and Fabulous	2005
533	992	eng	798	1	1	srt	But I'm a Cheerleader	1999
534	110801	eng	83088	1	1	srt	Vampiyaz	2004
535	1951921328	eng	3326995	1	1	srt	The Chronicles of Riddick: Dark Fury	2004
536	114388	eng	85440	1	1	srt	Dünyayi kurtaran adam	1982
537	1000	eng	805	1	2	srt	Jambok-geunmu	2005
538	98467	eng	75032	1	3	srt	Braindead	1992
539	42517	eng	35227	4	4	srt	xXx	2002
540	1951686925	eng	3141892	1	1	srt	The Machinist	2004
541	1010	eng	813	1	1	srt	Biao jie, ni hao ye!	1991
542	74153	eng	58204	1	2	srt	S.W.A.T.	2003
543	123183	eng	91400	1	2	srt	Shall we dansu?	1996
544	20557	eng	18148	1	1	srt	Blade	1998
545	1952141616	eng	3521798	1	1	srt	Aelita	1924
546	53792	eng	43284	1	2	srt	As Good as It Gets	1997
547	20112	eng	17747	1	1	srt	Anaconda	1997
548	1032	eng	831	1	1	srt	The Green Butchers	2003
549	29224	eng	25083	1	1	srt	The O.C.	2003
551	1036	eng	834	1	1	srt	Pooh's Heffalump Movie	2005
552	41427	eng	34427	6	10	srt	Band of Brothers	2001
554	1051	eng	846	1	1	srt	Mou gaan dou	2002
557	1667	eng	1373	1	2	srt	Sahara	2005
559	79323	eng	61812	1	1	srt	Enough	2002
560	1951850737	eng	3269000	1	1	srt	Boogeyman	2005
561	1222	eng	998	1	2	srt	Hide and Seek	2005
562	31387	eng	26801	1	1	srt	Kung Pow: Enter the Fist	2002
563	41230	eng	34272	1	1	srt	Queen of the Damned	2002
564	70675	eng	55747	1	1	srt	Gladiator	2000
565	2908	eng	2385	1	1	srt	Taxi Driver	1976
567	1951793611	eng	3225041	1	1	srt	The Unforgiven	1960
568	1994	eng	1651	1	1	srt	Madagascar	2005
569	112695	eng	84324	1	1	srt	Event Horizon	1997
570	2749	eng	2260	1	1	srt	Coffee and Cigarettes	2003
571	1097	eng	887	1	1	srt	Thomas the Tank Engine & Friends	1984
572	1098	eng	888	2	2	srt	Azumi 2: Death or Love	2005
574	59220	eng	47251	1	1	srt	28 Days Later...	2002
575	1105	eng	894	1	2	srt	Musa	2001
576	1107	eng	895	1	2	srt	Coach Carter	2005
577	102638	eng	77663	1	2	srt	Vampires	1998
578	1110	eng	897	1	1	srt	Ennui, L'	1998
579	129223	eng	95279	1	1	srt	Star Wars: Revelations	2005
580	1951846346	eng	3265511	1	1	srt	A Soldier's Story	1984
582	1117	eng	904	1	1	srt	Bambi	1942
584	1952200785	eng	3571789	1	1	srt	Night of the Living Dead	1968
585	1125	eng	911	1	1	srt	Creep	2004
587	1127	eng	913	1	1	srt	Banat sharbat, El	1951
588	1138	eng	923	1	1	srt	Dear Frankie	2004
591	1951681338	eng	3137877	1	2	srt	Terminator 2: Judgment Day	1991
592	1147	eng	932	1	2	srt	Kaal	2005
593	133182	eng	97809	6	6	srt	One Tree Hill	2003
595	95564	eng	73154	1	2	srt	25th Hour	2002
596	78906	eng	61493	1	1	srt	Freaky Friday	2003
597	1951648675	eng	3113956	1	1	srt	Grass	1999
598	1162	eng	945	1	1	srt	Hand and Body Transformations	1976
600	1167	eng	950	1	1	srt	Hellraiser: Deader	2005
601	119095	eng	88522	1	1	srt	The Waterboy	1998
602	1790	eng	1470	1	1	srt	Batoru rowaiaru II: Chinkonka	2003
603	21124	eng	18687	1	1	srt	Nutty Professor II: The Klumps	2000
604	1180	eng	960	1	1	srt	Tomie: Saishuu-shô - kindan no kajitsu	2002
605	132552	eng	97399	1	1	srt	The Pacifier	2005
608	35772	eng	30090	1	1	srt	Payback	1999
611	30204	eng	25832	1	1	srt	Ravenous	1999
612	1200	eng	978	1	1	srt	The Rocky Horror Picture Show	1975
613	29231	eng	25089	1	2	srt	The Majestic	2001
614	57070	eng	45651	1	1	srt	Scarface	1983
616	67445	eng	53281	1	1	srt	Saint Seiya Gekijôban	1987
617	1951638648	eng	3105891	1	2	srt	X-Men	2000
618	1214	eng	991	1	1	srt	The Yes Men	2003
619	37691	eng	31537	1	1	srt	Big Trouble in Little China	1986
620	1216	eng	993	1	1	srt	Tengoku ni ichiban chikai otoko special	2000
621	25732	eng	22373	1	1	srt	Kokaku kidotai	1995
623	128006	eng	94433	1	1	srt	In Good Company	2004
624	192234	eng	140345	1	1	srt	First Daughter	2004
625	103553	eng	78267	1	1	srt	National Lampoon Presents Dorm Daze	2003
626	64938	eng	51460	1	1	srt	What a Girl Wants	2003
628	138872	eng	101459	1	1	srt	Mi nismo andjeli 2	2005
630	1247	eng	1017	1	2	srt	The Cell	2000
631	1250	eng	1019	1	1	srt	Apocalypse Now	1979
632	1251	eng	1020	1	1	srt	Cast Away	2000
633	1253	eng	1022	1	1	srt	Backbeat	1994
634	131156	eng	96546	1	2	srt	Danny the Dog	2005
635	1261	eng	1030	1	1	srt	The Terminator	1984
636	1350	eng	1100	1	2	srt	The Life of David Gale	2003
637	1265	eng	1034	1	1	srt	The Way of the Gun	2000
638	86769	eng	67140	1	3	srt	Black Hawk Down	2001
639	1272	eng	1039	1	1	srt	Full Metal Jacket	1987
640	41035	eng	34127	1	2	srt	A Clockwork Orange	1971
641	1276	eng	1042	1	2	srt	Excalibur	1981
642	1280	eng	1044	1	1	srt	Wild at Heart	1990
643	1286	eng	1050	1	2	srt	Mystic River	2003
644	1290	eng	1052	1	2	srt	Amadeus	1984
645	1294	eng	1054	1	2	srt	In the Cut	2003
647	130532	eng	96146	1	2	srt	Asterix & Obelix: Mission Cleopatre	2002
648	1303	eng	1061	1	1	srt	Rurôni Kenshin: Meiji kenkaku roman tan: Tsuioku hen	1999
649	1305	eng	1063	1	1	srt	The Usual Suspects	1995
650	1306	eng	1064	1	1	srt	Cop Land	1997
651	136424	eng	99904	1	1	srt	Fantastic Four	2005
652	63554	eng	50422	1	1	srt	House of 1000 Corpses	2003
653	180664	eng	131366	1	1	srt	Jung-Gwok chiu-yan	1975
654	254106	eng	191388	1	1	srt	Kingu Kongu tai Gojira	1962
655	1952016502	eng	3408368	1	1	srt	Citizen Toxie: The Toxic Avenger IV	2000
657	1317	eng	1075	1	1	srt	Cachorro	2004
658	1319	eng	1077	1	1	srt	Casper	1995
660	1951907569	eng	3314346	1	1	srt	A Nightmare on Elm Street 3: Dream Warriors	1987
661	1322	eng	1080	1	1	srt	They Live	1988
662	262980	eng	198708	1	1	srt	A Nightmare on Elm Street Part 2: Freddy's Revenge	1985
663	1951913726	eng	3319822	1	1	srt	A Nightmare on Elm Street 4: The Dream Master	1988
664	1330	eng	1084	1	2	srt	Bulworth	1998
665	1333	eng	1086	1	1	srt	Freddy vs. Jason	2003
666	236537	eng	176392	1	2	srt	War of the Worlds	2005
667	1337	eng	1088	1	1	srt	Densha otoko	2005
669	92897	eng	71367	1	1	srt	The Sopranos	1999
673	1354	eng	1103	1	1	srt	Chakushin ari	2003
674	1951915206	eng	3321243	1	3	srt	Fantasia	1940
675	1951737248	eng	3180370	1	2	srt	Fantasia/2000	1999
676	38509	eng	32196	1	1	srt	Voyna	2002
677	2387	eng	1974	1	2	srt	Splendor in the Grass	1961
678	41213	eng	34260	1	1	srt	Belle de jour	1967
679	91385	eng	70312	1	1	srt	Guess Who	2005
681	1952199213	eng	3570416	1	1	srt	Cannibal Holocaust	1980
682	1952892873	eng	4208015	1	1	srt	The Angry Red Planet	1960
683	137767	eng	100805	1	1	srt	Monster-in-Law	2005
685	1384	eng	1127	1	1	srt	Nuguna bimileun itda	2004
687	1388	eng	1131	1	2	srt	Dare mo shiranai	2004
688	1390	eng	1132	1	1	srt	Forbrydelsens element	1984
689	1391	eng	1133	1	1	srt	Epidemic	1987
690	1392	eng	1134	1	1	srt	Europa	1991
692	296544	eng	224100	1	1	srt	Devour	2005
693	29932	eng	25643	1	1	srt	A Walk to Remember	2002
695	1402	eng	1144	1	1	srt	Millions	2004
696	1403	eng	1145	1	1	srt	Snatch.	2000
698	1406	eng	1148	1	1	srt	Do chinpira	1995
699	34580	eng	29215	1	2	srt	Batman Begins	2005
700	1952268629	eng	3629863	1	20	srt	Paris ei yeonin	2004
701	258995	eng	195400	1	1	srt	Orfeu Negro	1959
702	1414	eng	1154	1	1	srt	American Movie	1999
703	100321	eng	76169	1	1	srt	Confessions of a Dangerous Mind	2002
704	1419	eng	1159	1	1	srt	Con Air	1997
705	1421	eng	1161	1	1	srt	Turner & Hooch	1989
708	1427	eng	1167	1	1	srt	Gongdong gyeongbi guyeok JSA	2000
709	1429	eng	1169	1	2	srt	In the Line of Fire	1993
710	1342	eng	1093	1	1	srt	Tau man ji D	2005
711	2913	eng	2389	1	2	srt	Raging Bull	1980
712	1440	eng	1176	1	1	srt	The Postman	1997
713	22581	eng	19883	1	1	srt	American Pie 2	2001
714	200214	eng	146476	1	1	srt	I Witness	2003
715	114114	eng	85272	6	13	srt	Nip/Tuck	2003
716	1951683593	eng	3139537	1	1	srt	God Grew Tired of Us: The Story of Lost Boys of Sudan	2004
719	1453	eng	1189	1	2	srt	The Interpreter	2005
720	1455	eng	1190	1	1	srt	Shiqi sui de dan che	2001
721	1456	eng	1191	4	1	srt	Densha otoko	2005
722	76342	eng	59662	1	1	srt	The Texas Chainsaw Massacre	2003
723	1951624959	eng	3095042	1	2	srt	The Beach	2000
724	90406	eng	69698	1	1	srt	Torque	2004
725	101479	eng	76936	1	1	srt	"Stargate SG-1" Children of the Gods	1997
726	28277	eng	24400	1	1	srt	Vanilla Sky	2001
727	61113	eng	48628	1	1	srt	Code 46	2003
728	155885	eng	114586	1	1	srt	Barton Fink	1991
729	198153	eng	144883	1	1	srt	Miller's Crossing	1990
730	194497	eng	142051	1	1	srt	The Last Detail	1973
731	123132	eng	91356	1	1	srt	What the #$\*! Do We	0
733	1487	eng	1220	1	1	srt	The Day After Tomorrow	2004
734	1488	eng	1221	1	1	srt	Gopi	1970
735	136476	eng	99938	1	1	srt	Beauty Shop	2005
736	22415	eng	19763	1	2	srt	Le pacte des loups	2001
737	78359	eng	61102	1	1	srt	Dungeons & Dragons	2000
738	1952103527	eng	3487296	1	1	srt	Impostor	2001
739	125810	eng	92999	1	1	srt	Into the Sun	2005
740	119113	eng	88538	1	2	srt	Ladder 49	2004
741	122865	eng	91181	1	1	srt	Larva	2005
742	122580	eng	90969	1	2	srt	Earthsea	2004
743	126286	eng	93279	1	1	srt	Primer	2004
744	40941	eng	34051	1	1	srt	Reign of Fire	2002
745	1506	eng	1236	1	1	srt	Riverworld	2003
746	28566	eng	24613	1	1	srt	Vidocq	2001
747	1952726849	eng	4055294	1	1	srt	Alias	2001
748	174327	eng	126604	1	1	srt	Lone Star State of Mind	2002
749	154753	eng	113733	1	1	srt	Treasure Planet	2002
750	127259	eng	93937	1	1	srt	Robots	2005
752	184032	eng	133963	1	1	srt	Paragraph 175	2000
753	1528	eng	1251	1	1	srt	Deadwood	2004
754	1529	eng	1252	3	1	srt	The Devil You Know: Inside the Mind of Todd McFarlane	2001
755	136270	eng	99799	1	2	srt	Dalkomhan insaeng	2005
758	1545	eng	1267	1	2	srt	Ringu	1998
759	2807	eng	2312	1	1	srt	Trois couleurs: Rouge	1994
760	1551	eng	1272	1	1	srt	Die Hard	1988
761	1952492230	eng	3829102	1	1	srt	Bleach	2004
763	136893	eng	100244	6	8	srt	Kokaku kidotai: Stand Alone Complex	2002
765	148421	eng	108600	1	2	srt	Fung wan: Hung ba tin ha	1998
767	297752	eng	225007	1	2	srt	Munich	2005
768	185991	eng	135500	1	1	srt	Badlands	1973
770	1566	eng	1284	1	1	srt	Farscape	1999
773	132329	eng	97265	1	1	srt	The Prophecy: Uprising	2005
774	40712	eng	33882	1	1	srt	Top Gun	1986
775	1586	eng	1297	1	1	srt	The Thin Red Line	1998
777	204905	eng	150155	1	1	srt	The Hitcher	1986
778	2732	eng	2243	1	1	srt	The River	1951
779	297983	eng	225152	1	1	srt	Save the Last Dance	2001
781	256520	eng	193345	1	1	srt	Ch'ing shaonien na cha	1992
783	142273	eng	103762	1	2	srt	Stealth	2005
786	241200	eng	180371	1	2	srt	The Island	2005
787	127461	eng	94074	1	1	srt	Up in Smoke	1978
788	1951615214	eng	3086854	1	1	srt	Tokyo-Ga	1985
790	1612	eng	1323	1	2	srt	Awakenings	1990
791	259441	eng	195793	1	1	srt	Still Smokin	1983
792	1618	eng	1328	1	1	srt	Fight Club	1999
793	1620	eng	1330	1	1	srt	Pepsi More Music: The DVD Volume 1	2003
795	313914	eng	237394	1	1	srt	Stay	2005
796	1624	eng	1334	1	1	srt	La marche de l'empereur	2005
797	1952269844	eng	3630891	1	1	srt	Gojira	1984
798	20427	eng	18023	1	1	srt	Sleepy Hollow	1999
800	160977	eng	118436	1	1	srt	Y tu mama tambien	2001
802	1952171126	eng	3546658	1	1	srt	The Bermuda Triangle	1978
804	1637	eng	1347	1	1	srt	Yojinbo	1961
805	279412	eng	212460	1	1	srt	Farscape: The Peacekeeper Wars	2004
806	46551	eng	38237	1	2	srt	The Lord of the Rings: The Two Towers	2002
807	25865	eng	22485	1	1	srt	Star Trek: Insurrection	1998
808	1649	eng	1356	1	1	srt	Red Eye	2005
809	417	eng	327	1	1	srt	"Sonic X"	2003
811	76868	eng	60013	1	1	srt	House of Wax	2005
812	309486	eng	234227	1	1	srt	Say It Isn't So	2001
813	1952290061	eng	3648261	1	1	srt	Evanescence: Anywhere But Home	2004
814	1918	eng	1579	1	1	srt	The Skeleton Key	2005
815	214484	eng	157581	1	1	srt	Revelations	2005
816	21983	eng	19421	1	1	srt	The Fast and the Furious	2001
817	2181	eng	1803	1	1	srt	Kanal	1957
818	63544	eng	50415	1	1	srt	Annie Hall	1977
819	161020	eng	118472	1	1	srt	Un homme et une femme	1966
821	1952272972	eng	3633773	1	1	srt	Jeepers Creepers II	2003
822	208418	eng	152874	1	1	srt	Land and Freedom	1995
824	22664	eng	19945	1	1	srt	Tomcats	2001
826	110874	eng	83144	1	1	srt	Nan bei Shao Lin	1986
828	110279	eng	82780	1	1	srt	Latter Days	2003
829	1951902224	eng	3310085	1	1	srt	Bishôjo senshi Sailor Moon Super S: The Movie	1995
830	103574	eng	78281	1	2	srt	Remember the Titans	2000
831	139043	eng	101577	1	2	srt	Namgeuk-ilgi	2005
833	1698	eng	1401	1	1	srt	Yossi & Jagger	2002
834	1699	eng	1402	1	1	srt	Searching for Bobby Fischer	1993
837	61831	eng	49127	1	2	srt	Man on the Moon	1999
838	2563	eng	2098	1	2	srt	Metropolis	1927
841	189815	eng	138552	1	2	srt	2002: The Rape of Eden	1994
842	1727	eng	1427	1	1	srt	Lord Zedd's Monster Heads: The Greatest Villains of the Mighty Morphin Power Rangers	1995
843	101438	eng	76903	1	1	srt	La finestra di fronte	2003
845	1952228907	eng	3597103	1	1	srt	The Thin Blue Line	1988
847	251760	eng	189422	1	1	srt	Cronos	1993
849	1768	eng	1450	1	1	srt	Mission to Mars	2000
850	1770	eng	1452	1	1	srt	Dracula	1992
851	1772	eng	1454	1	1	srt	Frankenstein	1994
852	1774	eng	1456	1	1	srt	Revolution OS	2001
853	1778	eng	1459	1	1	srt	The Hostage Negotiator	2001
854	1781	eng	1462	1	1	srt	Shura Yukihime	2001
855	48325	eng	39462	1	1	srt	Per un pugno di dollari	1964
856	159109	eng	117026	1	1	srt	Pumping Iron	1977
857	1795	eng	1475	1	1	srt	Rupan sansei: Kutabare! Nastradamus	1995
858	25038	eng	21809	1	1	srt	Analyze This	1999
860	1951646454	eng	3112245	1	1	srt	Scary Movie 2	2001
861	248263	eng	186561	1	2	srt	Hawaii, Oslo	2004
862	27170	eng	23535	1	1	srt	The Unbearable Lightness of Being	1988
863	1809	eng	1487	1	1	srt	Ai no corrida	1976
864	1812	eng	1490	1	2	srt	The Longest Yard	2005
865	53158	eng	42926	1	2	srt	8 Mile	2002
866	29441	eng	25255	1	1	srt	Shadow Skill	1995
868	49575	eng	40303	1	1	srt	The Full Monty	1997
870	1838	eng	1513	1	1	srt	Shimotsuma monogatari	2004
871	86408	eng	66894	1	1	srt	Cheaper by the Dozen	2003
872	144286	eng	105131	1	2	srt	The Legend of Zorro	2005
874	142132	eng	103669	1	1	srt	Bewitched	2005
875	25260	eng	21988	1	1	srt	Beetle Juice	1988
876	46063	eng	37878	1	2	srt	John Q	2002
881	152417	eng	111956	1	2	srt	The Getaway	1972
884	1865	eng	1539	1	1	srt	Be with You	2007
885	192864	eng	140823	1	2	srt	Frida	2002
886	1870	eng	1544	1	2	srt	Mou gaan dou II	2003
887	119186	eng	88581	1	2	srt	The Matrix	1999
889	1882	eng	1553	1	2	srt	Seven Swords	2005
891	1898	eng	1560	1	1	srt	Magnolia	1999
892	28279	eng	24402	1	2	srt	Original Sin	2001
893	125286	eng	92709	1	1	srt	Gilmore Girls	2000
894	31531	eng	26912	1	1	srt	Van Wilder	2002
895	28721	eng	24739	4	4	srt	Buffy the Vampire Slayer	1997
897	202997	eng	148701	1	1	srt	Four Brothers	2005
898	204125	eng	149587	1	1	srt	Cinderella Man	2005
899	1952882816	eng	4198946	1	1	srt	Conan the Destroyer	1984
900	132078	eng	97123	1	1	srt	The Jacket	2005
901	1916	eng	1577	1	1	srt	Austin Powers: International Man of Mystery	1997
902	2822	eng	2322	1	2	srt	Breaking the Waves	1996
904	34593	eng	29225	1	1	srt	Star Wars: Episode II - Attack of the Clones	2002
905	28358	eng	24456	1	1	srt	Conan the Barbarian	1982
906	31365	eng	26781	1	1	srt	Lucia y el sexo	2001
907	1927	eng	1588	1	1	srt	SF: Episode One	1998
908	284479	eng	216433	1	2	srt	KT	2002
911	1931	eng	1592	1	1	srt	Nostalghia	1983
912	138408	eng	101215	1	1	srt	Cry-Baby	1990
913	27774	eng	24002	1	1	srt	Jesus Christ Superstar	1973
914	45287	eng	37304	1	1	srt	Dancer in the Dark	2000
916	1949	eng	1608	1	1	srt	"Son mi vida"	2006
917	44681	eng	36826	1	1	srt	Lost and Delirious	2001
918	1951	eng	1610	1	1	srt	The Myth of Fingerprints	1997
919	317204	eng	239699	1	1	srt	Cruel Intentions	1999
921	1959	eng	1618	1	1	srt	Fei hu	1996
923	2000	eng	1657	1	1	srt	Leningrad Cowboys Go America	1989
924	1952351185	eng	3699321	1	1	srt	Senseless	1998
925	88434	eng	68280	1	1	srt	Herbie Fully Loaded	2005
926	23765	eng	20773	1	1	srt	The Curse of the Jade Scorpion	2001
927	48161	eng	39343	1	1	srt	It's a Wonderful Life	1946
928	234786	eng	174984	1	1	srt	Land of the Dead	2005
930	116317	eng	86709	1	1	srt	Bin-jip	2004
931	1951853053	eng	3271045	1	1	srt	Dragon Ball Z	1989
934	174929	eng	127070	1	1	srt	The Lord of the Rings	1978
935	140998	eng	102847	1	1	srt	Crash	2004
937	70256	eng	55435	1	2	srt	Raiders of the Lost Ark	1981
940	1996	eng	1653	1	1	srt	Varjoja paratiisissa	1986
941	1997	eng	1654	1	1	srt	Hamlet liikemaailmassa	1987
942	1999	eng	1656	1	1	srt	Ariel	1988
943	2001	eng	1658	1	1	srt	Tulitikkutehtaan tytto	1990
944	2002	eng	1659	1	1	srt	Vie de bohème, La	1992
945	252498	eng	190035	1	1	srt	Pidä huivista kiinni, Tatjana	1994
946	2004	eng	1661	1	1	srt	Kauas pilvet karkaavat	1996
947	2005	eng	1662	1	1	srt	Juha	1999
948	2007	eng	1664	1	1	srt	Mies vailla menneisyytta	2002
949	1951688231	eng	3142861	1	1	srt	Ten Minutes Older: The Trumpet	2002
950	2009	eng	1666	1	2	srt	Visions of Europe	2004
951	2012	eng	1668	1	1	srt	Sugata Sanshiro	1977
952	2013	eng	1669	1	1	srt	Ichiban utsukushiku	1944
953	2014	eng	1670	1	1	srt	Tora no o wo fumu otokotachi	1945
954	46223	eng	37988	1	1	srt	Zoku Sugata Sanshiro	1945
955	2016	eng	1672	1	1	srt	Waga seishun ni kuinashi	1946
956	2017	eng	1673	1	1	srt	Subarashiki nichiyobi	1947
957	2018	eng	1674	1	1	srt	Yoidore tenshi	1948
958	2019	eng	1675	1	1	srt	Stray Dog	1949
959	1951703288	eng	3154762	1	1	srt	Shizukanaru ketto	1949
960	2023	eng	1679	1	2	srt	Shubun	1950
961	283798	eng	215963	1	2	srt	Hakuchi	1999
962	2027	eng	1681	1	2	srt	Ikiru	1952
963	2031	eng	1683	1	1	srt	Shichinin no samurai	1954
964	2032	eng	1684	1	1	srt	Ikimono no kiroku	1955
965	2033	eng	1685	1	1	srt	The Lower Depths	1957
966	3016	eng	2457	1	1	srt	Kumonosu-jo	1957
967	2038	eng	1688	1	2	srt	Kakushi-toride no san-akunin	1958
968	2040	eng	1689	1	1	srt	Warui yatsu hodo yoku nemuru	1960
969	2043	eng	1692	1	2	srt	Tsubaki Sanjuro	1962
970	2045	eng	1693	1	2	srt	Tengoku to jigoku	1963
971	2047	eng	1694	1	2	srt	Akahige	1965
972	2049	eng	1695	1	1	srt	Dodesukaden	1970
973	2052	eng	1697	1	2	srt	Dersu Uzala	1975
974	2056	eng	1699	1	2	srt	Kagemusha	1980
975	66053	eng	52246	1	3	srt	Ran	1985
976	2063	eng	1703	1	2	srt	Dreams	1990
977	2067	eng	1705	1	1	srt	Hachi-gatsu no kyôshikyoku	1991
978	2068	eng	1706	1	1	srt	Madadayo	1993
979	2069	eng	1707	1	1	srt	Guernica	1950
980	2070	eng	1708	1	1	srt	Nuit et brouillard	1955
981	2072	eng	1710	1	1	srt	Hiroshima mon amour	1959
982	2074	eng	1712	1	1	srt	L'annee derniere a Marienbad	1961
983	1951646947	eng	3112669	1	2	srt	Muriel ou Le temps d'un retour	1963
984	2076	eng	1714	1	1	srt	La guerre est finie	1966
986	2078	eng	1716	1	2	srt	Mon oncle d'Amérique	1980
987	2080	eng	1717	1	1	srt	Vie est un roman, La	1983
988	2081	eng	1718	1	1	srt	Amour à mort, L'	1984
989	2568	eng	2101	1	1	srt	M	1931
990	2083	eng	1720	1	1	srt	Smoking/No Smoking	1993
991	2084	eng	1721	1	1	srt	On connaît la chanson	1997
992	2085	eng	1722	1	1	srt	Pas sur la bouche	2003
994	2088	eng	1725	1	1	srt	Downhill	1927
995	1951927306	eng	3332245	1	1	srt	Rich and Strange	1931
996	63438	eng	50333	1	1	srt	The Man Who Knew Too Much	1956
997	96456	eng	73787	1	1	srt	The 39 Steps	1935
998	2092	eng	1729	1	1	srt	Secret Agent	1936
999	131379	eng	96679	1	1	srt	Young and Innocent	1937
1000	2094	eng	1731	1	1	srt	The Lady Vanishes	1938
1001	1952262304	eng	3624232	1	1	srt	Jamaica Inn	1939
1002	91565	eng	70423	1	1	srt	Foreign Correspondent	1940
1003	2098	eng	1735	1	1	srt	Rebecca	1940
1004	107076	eng	80642	1	1	srt	Under Suspicion	2000
1005	2101	eng	1738	1	1	srt	Saboteur	1942
1006	2103	eng	1740	1	1	srt	Shadow of a Doubt	1943
1007	2104	eng	1741	1	1	srt	Lifeboat	1944
1009	2106	eng	1743	1	1	srt	Notorious	1946
1010	2107	eng	1744	1	1	srt	The Paradine Case	1947
1011	2109	eng	1746	1	1	srt	Rope	1948
1012	1952126604	eng	3508516	1	1	srt	Under Capricorn	1949
1013	2111	eng	1748	1	1	srt	Stage Fright	1950
1014	1951927198	eng	3332149	1	1	srt	Strangers on a Train	1951
1015	21125	eng	18688	1	1	srt	A Perfect Murder	1998
1016	2119	eng	1756	1	2	srt	Rear Window	1954
1017	1951633803	eng	3101658	1	1	srt	To Catch a Thief	1955
1018	2124	eng	1760	1	1	srt	The Trouble with Harry	1955
1019	2128	eng	1764	1	1	srt	The Wrong Man	1956
1020	64785	eng	51346	1	1	srt	Vertigo	1958
1021	92879	eng	71355	1	2	srt	North by Northwest	1959
1022	63855	eng	50645	1	1	srt	Psycho	1960
1023	2138	eng	1772	1	2	srt	The Birds	1963
1024	2141	eng	1774	1	1	srt	Marnie	1964
1025	2143	eng	1776	1	1	srt	Torn Curtain	1966
1026	268850	eng	204250	1	2	srt	Topaz	1969
1027	2149	eng	1780	1	2	srt	Frenzy	1972
1028	2152	eng	1782	1	1	srt	Family Plot	1976
1029	2154	eng	1784	1	1	srt	Ubiytsa	1993
1030	2156	eng	1786	1	1	srt	Katok i skripka	1960
1031	2158	eng	1788	1	1	srt	Ivanovo detstvo	1962
1032	2161	eng	1790	1	2	srt	Andrey Rublyov	1966
1033	2165	eng	1792	1	2	srt	Solyaris	1972
1034	2168	eng	1794	1	1	srt	Zerkalo	1975
1035	2175	eng	1799	1	1	srt	Tempo di viaggio	1983
1036	1951691315	eng	3145168	1	2	srt	Offret	1986
1037	2182	eng	1804	1	1	srt	Popiol i diament	1958
1038	2183	eng	1805	1	1	srt	Wszystko na sprzedaz	1969
1039	2184	eng	1806	1	1	srt	Krajobraz po bitwie	1970
1040	2185	eng	1807	1	2	srt	Ziemia obiecana	1975
1041	2187	eng	1808	1	2	srt	Czlowiek z marmuru	1977
1042	2189	eng	1809	1	2	srt	Panny z Wilka	1979
1043	2191	eng	1810	1	2	srt	Czlowiek z zelaza	1981
1044	2193	eng	1811	1	1	srt	Pan Tadeusz	1999
1045	2195	eng	1813	1	1	srt	Zemsta	2002
1046	2196	eng	1814	1	1	srt	Family Viewing	1987
1047	2197	eng	1815	1	1	srt	The Adjuster	1991
1048	2198	eng	1816	1	1	srt	Calendar Girls	2003
1049	2200	eng	1818	1	1	srt	Exotica	1994
1050	2202	eng	1820	1	2	srt	The Sweet Hereafter	1997
1051	2206	eng	1822	1	1	srt	Ararat	2002
1052	2207	eng	1823	1	1	srt	Commare secca, La	1962
1053	2208	eng	1824	1	1	srt	Prima della rivoluzione	1964
1054	135402	eng	99292	1	2	srt	Ultimo tango a Parigi	1972
1056	2217	eng	1829	1	2	srt	The Last Emperor	1987
1057	2219	eng	1830	1	2	srt	The Sheltering Sky	1990
1058	1951861512	eng	3277899	1	1	srt	Little Buddha	1993
1059	1951669678	eng	3129258	1	1	srt	Stealing Beauty	1996
